Id,Land Contour,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Year Built,Year Remod/Add,Roof Style,Roof Matl,Mas Vnr Area,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Sale Type,SalePrice,Garage Total Value,Overall Total Value,Exter Total Value,Total Flr SF,Fireplace Total Value,Total Bath,Kitchen Total Value
1345,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1930,1992,Gable,CompShg,0.0,3,3,1078.0,GasA,1128,1573,2,3,8,4,Detchd,1,2.0,360.0,WD ,162900,9.0,12,6,1573,5,2.0,4
166,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,1962,1962,Hip,CompShg,261.0,3,3,1116.0,GasA,1116,1116,1,3,5,0,Attchd,1,2.0,440.0,WD ,160000,9.0,12,6,1116,0,2.0,4
379,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,1978,1998,Gable,CompShg,144.0,3,3,1140.0,GasA,1707,1707,2,3,7,3,Attchd,3,2.0,479.0,WD ,184000,11.0,11,6,1707,4,2.0,4
2818,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,1959,1959,Gable,CompShg,132.0,3,3,1466.0,GasA,1466,1466,1,2,6,4,Attchd,3,2.0,528.0,WD ,149900,11.0,9,6,1466,6,2.0,3
1168,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,9,2000,2000,Hip,CompShg,260.0,4,4,1614.0,GasA,1638,1638,2,5,5,3,Attchd,3,2.0,495.0,WD ,300000,11.0,14,7,1638,4,3.0,6
1396,Lvl,Corner,ClearCr,Norm,Norm,1Fam,1Story,5,1960,1960,Flat,Tar&Grv,275.0,3,3,988.0,GasA,1721,1721,2,3,7,3,Basment,1,2.0,626.0,WD ,145000,9.0,8,6,1721,5,3.0,4
838,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,1997,1997,Gable,CompShg,0.0,3,4,928.0,GasA,928,1764,2,4,7,0,Attchd,2,2.0,470.0,WD ,231500,10.0,11,6,1764,0,4.0,5
1492,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,1940,1969,Gable,CompShg,0.0,3,3,996.0,GasA,996,996,1,3,6,4,NA,0,0.0,0.0,WD ,108000,0.0,11,6,996,5,2.0,4
637,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1956,1956,Gable,CompShg,0.0,3,3,1202.0,GasA,1202,1202,1,3,6,0,Attchd,2,1.0,304.0,COD,120000,9.0,10,6,1202,0,2.0,4
1826,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,1961,1961,Hip,CompShg,57.0,3,3,988.0,GasA,988,988,1,3,5,0,Detchd,1,2.0,572.0,WD ,128500,9.0,10,6,988,0,2.0,4
173,Lvl,Inside,OldTown,Artery,Norm,1Fam,1Story,5,1927,1950,Gable,CompShg,0.0,3,3,1008.0,GasA,1028,1028,1,3,5,4,Detchd,1,2.0,360.0,WD ,115000,9.0,11,6,1028,5,1.0,4
715,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,1947,1950,Gable,CompShg,0.0,3,3,720.0,GasA,720,1284,1,3,5,0,Detchd,1,1.0,240.0,WD ,110000,8.0,12,6,1284,0,2.0,4
2433,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,8,2004,2004,Gable,CompShg,0.0,4,5,707.0,GasA,707,1414,2,4,6,4,Attchd,3,2.0,403.0,WD ,178000,11.0,13,7,1414,5,3.0,5
2866,HLS,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,1932,1990,Gable,CompShg,0.0,3,3,637.0,GasA,959,1609,1,4,8,4,2Types,1,3.0,579.0,WD ,199500,10.0,14,6,1609,6,2.0,5
2311,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,1997,1998,Gable,CompShg,0.0,3,3,813.0,GasA,813,1525,2,3,6,3,Attchd,3,2.0,400.0,WD ,183500,11.0,11,6,1525,4,4.0,4
1551,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,SLvl,5,1967,1967,Hip,CompShg,0.0,2,4,624.0,GasA,1092,1656,1,3,7,1,Attchd,1,1.0,288.0,WD ,126000,8.0,10,5,1656,2,2.0,4
1049,Lvl,Inside,NPkVill,Norm,Norm,Twnhs,1Story,7,1977,1977,Gable,CompShg,0.0,3,4,1055.0,GasA,1055,1055,2,3,4,0,Attchd,1,2.0,440.0,WD ,148500,9.0,13,6,1055,0,2.0,4
657,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,5,1939,2006,Gable,CompShg,0.0,3,3,676.0,GasA,676,1352,2,4,7,0,Detchd,1,2.0,720.0,WD ,149000,9.0,12,7,1352,0,3.0,5
414,Lvl,Inside,NPkVill,Norm,Norm,Twnhs,2Story,6,1977,1977,Gable,CompShg,0.0,3,4,855.0,GasA,855,1456,2,3,6,3,Attchd,1,2.0,440.0,WD ,137900,9.0,11,6,1456,4,3.0,4
1181,Lvl,CulDSac,Veenker,Norm,Norm,TwnhsE,1Story,8,1993,1993,Gable,CompShg,0.0,4,4,1719.0,GasA,1719,1719,1,4,6,4,Attchd,3,2.0,473.0,Con,324000,11.0,13,7,1719,6,4.0,5
1514,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,1925,1950,Gable,CompShg,0.0,3,3,864.0,GasA,864,864,1,3,5,0,NA,0,0.0,0.0,WD ,98000,0.0,11,6,864,0,2.0,4
1040,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,1973,1973,Gable,CompShg,359.0,3,3,483.0,GasA,483,987,1,3,5,0,Detchd,1,1.0,264.0,WD ,103400,8.0,11,6,987,0,3.0,4
216,Lvl,Inside,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,1875,1996,Gable,CompShg,0.0,3,3,780.0,GasA,780,1020,1,3,6,0,NA,0,0.0,0.0,WD ,94000,0.0,13,7,1020,0,1.0,4
1720,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,1Story,8,2006,2006,Gable,CompShg,108.0,4,4,1554.0,GasA,1554,1554,2,4,6,4,Attchd,2,2.0,627.0,WD ,209500,10.0,13,7,1554,5,2.0,5
204,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,6,1912,2009,Gable,CompShg,0.0,4,3,780.0,GasA,780,1560,1,4,7,0,NA,0,0.0,0.0,WD ,159900,0.0,14,8,1560,0,2.0,5
19,Lvl,Corner,Gilbert,Norm,Norm,1Fam,1Story,4,1951,1951,Gable,CompShg,0.0,3,3,864.0,GasA,864,864,1,3,4,0,Detchd,1,2.0,400.0,WD ,141000,9.0,9,6,864,0,1.0,4
2438,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,2000,2000,Gable,CompShg,0.0,3,4,982.0,GasA,1008,1889,2,3,9,3,Attchd,3,2.0,431.0,WD ,215000,11.0,11,6,1889,4,3.0,4
89,Lvl,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,1962,2010,Gable,CompShg,0.0,3,3,1040.0,GasA,1040,1040,1,3,6,0,Detchd,1,1.0,260.0,WD ,127000,8.0,13,7,1040,0,3.0,4
240,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,1954,1998,Gable,CompShg,0.0,3,3,1172.0,GasA,1172,1172,1,3,5,0,Attchd,3,1.0,366.0,WD ,128000,10.0,12,6,1172,0,2.0,4
105,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,2010,2010,Gable,CompShg,0.0,4,5,1642.0,GasA,1418,1418,1,4,6,4,Attchd,2,3.0,852.0,New,267916,11.0,13,7,1418,5,3.0,5
2020,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1931,1950,Gable,CompShg,0.0,3,3,884.0,GasA,959,1367,1,3,6,4,Detchd,1,1.0,560.0,WD ,127500,8.0,12,6,1367,5,1.0,4
888,Lvl,Corner,Edwards,Norm,Norm,1Fam,SFoyer,7,2003,2003,Gable,CompShg,500.0,4,0,0.0,GasA,495,1922,3,4,7,5,BuiltIn,2,2.0,672.0,ConLD,198500,10.0,12,7,1922,6,3.0,5
1019,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,1981,1981,Gable,CompShg,210.0,3,4,1422.0,GasA,1422,1422,2,4,7,3,Attchd,3,2.0,576.0,WD ,175500,11.0,12,7,1422,4,2.0,5
2132,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,2000,2000,Gable,CompShg,144.0,4,4,985.0,GasA,985,1842,2,4,7,3,Attchd,3,2.0,486.0,WD ,217500,11.0,12,7,1842,4,4.0,5
203,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,4,1915,1950,Gable,CompShg,0.0,3,3,888.0,GasA,888,1962,1,3,9,3,Detchd,1,2.0,572.0,WD ,149500,9.0,9,5,1962,4,2.0,4
420,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1966,2004,Hip,CompShg,165.0,4,3,864.0,GasA,1120,1120,1,3,5,3,Attchd,2,2.0,656.0,WD ,148800,10.0,12,7,1120,4,2.0,4
632,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,1957,1957,Hip,CompShg,0.0,3,3,1478.0,GasA,1478,1478,1,3,6,4,Attchd,2,2.0,442.0,WD ,156500,10.0,9,6,1478,6,3.0,4
2800,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,1995,1996,Gable,CompShg,0.0,4,4,930.0,GasA,950,1995,2,4,8,3,Attchd,2,2.0,610.0,WD ,237000,10.0,12,8,1995,4,4.0,5
1885,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1958,1985,Gable,CompShg,0.0,3,3,912.0,GasA,912,912,1,3,5,0,Attchd,3,1.0,297.0,WD ,120000,10.0,12,6,912,0,2.0,4
1734,Lvl,Corner,Gilbert,Norm,Norm,1Fam,1Story,6,2005,2005,Gable,CompShg,0.0,3,4,1326.0,GasA,1326,1326,2,4,6,0,Attchd,3,2.0,388.0,WD ,203000,11.0,11,6,1326,0,3.0,5
2327,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,1987,1987,Gable,CompShg,0.0,3,4,1191.0,GasA,1204,1204,2,3,5,0,Attchd,2,2.0,461.0,WD ,130000,10.0,13,6,1204,0,2.0,4
1282,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,6,1964,1964,Gable,CompShg,360.0,3,3,780.0,GasA,798,1611,1,3,7,0,Attchd,2,2.0,442.0,WD ,167900,10.0,12,6,1611,0,3.0,4
2688,Lvl,Inside,BrkSide,RRAn,Norm,2fmCon,1Story,4,1970,1970,Gable,CompShg,160.0,3,3,960.0,GasW,960,960,1,3,6,0,Detchd,1,2.0,576.0,WD ,129000,9.0,9,6,960,0,2.0,4
2581,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1957,1996,Gable,CompShg,64.0,3,3,1070.0,GasA,1236,1236,1,4,6,2,Attchd,1,1.0,447.0,WD ,134450,8.0,11,6,1236,3,2.0,5
2067,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,1918,2007,Gable,CompShg,0.0,3,3,816.0,GasA,1416,1416,2,4,7,0,Attchd,1,2.0,576.0,WD ,112000,9.0,12,7,1416,0,2.0,5
2115,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,1988,1988,Gable,CompShg,360.0,4,4,929.0,GasA,946,1873,2,4,7,3,Attchd,2,2.0,619.0,WD ,207000,10.0,12,7,1873,4,4.0,5
754,Bnk,Inside,OldTown,Norm,Norm,Duplex,2Story,5,1922,1950,Hip,CompShg,0.0,3,3,1040.0,GasA,1088,2128,2,3,11,0,NA,0,0.0,0.0,WD ,62500,0.0,6,6,2128,0,2.0,5
1079,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,2Story,7,2003,2004,Gable,CompShg,106.0,4,4,764.0,GasA,764,1626,2,4,6,0,BuiltIn,2,2.0,474.0,WD ,154000,10.0,12,7,1626,0,4.0,5
2615,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,0.0,3,3,816.0,GasA,816,816,1,3,5,0,Detchd,1,1.0,308.0,WD ,129900,8.0,12,6,816,0,2.0,4
329,Lvl,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,5,1976,1976,Gable,CompShg,0.0,3,4,536.0,GasA,536,1112,1,3,4,0,Attchd,1,1.0,336.0,WD ,85000,8.0,8,6,1112,0,2.0,4
1320,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,7,1926,1950,Gable,CompShg,0.0,3,3,572.0,GasA,572,1111,1,3,5,4,Detchd,1,1.0,288.0,WD ,116900,8.0,14,6,1111,5,1.0,4
416,Lvl,Inside,NPkVill,Norm,Norm,Twnhs,2Story,6,1978,1978,Gable,CompShg,0.0,3,3,855.0,GasA,855,1441,2,3,7,3,Attchd,1,2.0,440.0,WD ,148500,9.0,12,6,1441,4,3.0,4
284,Lvl,Inside,Edwards,Norm,Norm,2fmCon,1.5Fin,4,1941,1950,Gable,CompShg,0.0,3,4,672.0,Grav,672,924,1,2,5,0,Detchd,1,1.0,280.0,WD ,80000,8.0,8,5,924,0,2.0,3
1385,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,SFoyer,5,1984,1984,Gable,CompShg,0.0,3,4,1060.0,GasA,1126,1126,1,3,5,0,Attchd,1,2.0,506.0,WD ,152000,9.0,10,6,1126,0,2.0,4
275,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,0.0,3,2,381.0,GasA,992,992,1,3,6,0,Detchd,1,1.0,319.0,Oth,155891,8.0,11,7,992,0,1.0,4
2024,Bnk,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1920,1950,Gable,CompShg,0.0,3,3,768.0,GasA,752,1376,1,4,7,0,Detchd,1,2.0,576.0,WD ,165000,9.0,13,7,1376,0,1.0,5
68,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,7,2009,2010,Hip,CompShg,0.0,4,4,1218.0,GasA,1218,1218,2,4,4,0,Attchd,2,2.0,676.0,New,204500,10.0,12,7,1218,0,2.0,5
1910,Lvl,Inside,NAmes,Artery,Norm,1Fam,2Story,5,1942,1995,Gable,CompShg,224.0,3,3,728.0,GasA,888,1644,1,4,7,4,Attchd,1,1.0,312.0,WD ,146500,8.0,12,6,1644,6,2.0,5
381,Lvl,Inside,NWAmes,RRAn,Norm,1Fam,1Story,7,1978,1978,Gable,CompShg,206.0,3,4,1271.0,GasA,1601,1601,2,3,7,3,Attchd,2,2.0,478.0,COD,157000,10.0,12,6,1601,4,2.0,4
1323,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,7,1890,1999,Gable,CompShg,0.0,3,3,1313.0,GasW,1313,2495,2,3,10,4,Detchd,1,2.0,342.0,WD ,184000,8.0,14,6,2495,5,2.0,4
2432,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,2002,2003,Gable,CompShg,0.0,4,4,783.0,GasA,807,1509,2,4,7,4,Attchd,3,2.0,393.0,WD ,183200,11.0,11,7,1509,5,4.0,5
777,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,1962,1962,Gable,CompShg,116.0,3,3,1092.0,GasA,1092,1092,1,3,6,1,Attchd,1,1.0,288.0,WD ,139000,8.0,10,6,1092,2,2.0,4
1107,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,1993,1994,Hip,CompShg,651.0,4,4,1311.0,GasA,1325,2418,2,4,9,3,Attchd,2,3.0,983.0,WD ,341000,11.0,12,7,2418,4,4.0,5
30,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,1971,1971,Gable,CompShg,504.0,3,3,483.0,GasA,483,987,1,3,5,0,Detchd,1,1.0,264.0,COD,96000,8.0,11,6,987,0,2.0,4
282,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,4,2003,2004,Gable,CompShg,0.0,3,4,1121.0,GasA,1121,1121,2,3,5,0,Attchd,2,2.0,440.0,WD ,140000,10.0,9,6,1121,0,2.0,4
188,Lvl,Inside,OldTown,Artery,Norm,1Fam,1Story,6,1957,1996,Gable,CompShg,0.0,3,3,912.0,GasA,1236,1236,1,3,6,0,Attchd,1,2.0,923.0,WD ,149700,9.0,13,6,1236,0,2.0,4
2356,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,5,1975,1975,Gable,CompShg,0.0,3,4,1056.0,GasA,1074,1074,1,3,6,0,Attchd,2,2.0,495.0,WD ,153500,10.0,11,6,1074,0,3.0,4
1464,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,252.0,4,4,884.0,GasA,884,1768,2,4,8,0,Attchd,2,2.0,543.0,WD ,224900,10.0,12,7,1768,0,4.0,5
2469,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,7,2005,2005,Gable,CompShg,0.0,4,4,1257.0,GasA,1266,1266,2,4,6,3,Attchd,1,2.0,453.0,WD ,176000,9.0,12,7,1266,4,2.0,5
1834,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1.5Fin,8,1992,2000,Hip,CompShg,337.0,4,4,1683.0,GasA,2129,2872,2,4,9,3,Attchd,3,2.0,541.0,WD ,285000,11.0,13,7,2872,4,3.0,5
1779,Lvl,CulDSac,Somerst,RRAn,Norm,1Fam,1Story,8,2007,2007,Gable,CompShg,84.0,4,4,1485.0,GasA,1464,1464,2,4,6,0,Attchd,1,3.0,754.0,WD ,282922,10.0,13,7,1464,0,3.0,5
2569,Lvl,Corner,NAmes,Norm,Norm,1Fam,2Story,7,1966,1966,Gable,CompShg,309.0,3,3,924.0,GasA,1216,2157,2,4,8,4,Attchd,3,2.0,487.0,WD ,226000,11.0,13,6,2157,6,3.0,5
2334,Lvl,Inside,StoneBr,Norm,Norm,1Fam,2Story,8,2006,2006,Hip,CompShg,466.0,5,5,1234.0,GasA,1264,2576,2,5,10,4,BuiltIn,3,3.0,666.0,New,361919,12.0,13,8,2576,5,3.0,6
2330,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,9,2005,2006,Hip,CompShg,600.0,4,5,1398.0,GasA,1414,2798,3,5,11,4,BuiltIn,3,3.0,670.0,New,457347,12.0,14,9,2798,5,5.0,6
2119,Low,Inside,ClearCr,Norm,Norm,1Fam,1Story,8,1976,1976,Shed,WdShngl,0.0,4,4,966.0,GasA,1743,1743,0,4,5,2,Attchd,3,2.0,529.0,WD ,279000,11.0,14,7,1743,4,3.0,5
988,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,6,1977,1977,Gable,CompShg,0.0,3,3,1567.0,GasA,1567,1567,2,4,5,3,Attchd,2,2.0,714.0,WD ,196000,10.0,11,6,1567,5,3.0,5
382,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,1976,1976,Gable,CompShg,189.0,3,4,1090.0,GasA,1370,1370,2,3,6,3,Attchd,2,2.0,479.0,WD ,152000,10.0,12,6,1370,4,2.0,4
670,Lvl,Inside,NAmes,Artery,Norm,Duplex,2Story,5,1969,1969,Gable,CompShg,368.0,3,3,1248.0,GasA,1338,2634,2,3,12,0,Detchd,1,4.0,968.0,WD ,200000,11.0,10,6,2634,0,6.0,5
2760,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,2005,2006,Hip,CompShg,198.0,4,5,1570.0,GasA,1590,1590,2,5,6,0,Attchd,3,3.0,754.0,New,294900,12.0,13,7,1590,0,4.0,6
543,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,2008,2009,Gable,CompShg,140.0,4,4,1450.0,GasA,1450,1450,2,4,6,0,Attchd,2,3.0,788.0,New,224243,11.0,12,7,1450,0,2.0,5
2835,Bnk,Corner,Edwards,Artery,Norm,1Fam,1.5Fin,6,1915,1950,Gable,CompShg,0.0,3,2,832.0,GasA,846,1338,2,3,7,0,Detchd,1,2.0,528.0,WD ,92000,9.0,9,5,1338,0,2.0,4
1735,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,2007,2007,Hip,CompShg,0.0,4,4,728.0,GasA,728,1456,2,4,8,4,Attchd,3,2.0,400.0,New,179540,11.0,12,7,1456,5,3.0,5
2287,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,SLvl,4,1970,1970,Gable,CompShg,0.0,3,4,530.0,GasA,530,992,1,3,4,0,BuiltIn,3,1.0,297.0,WD ,106500,10.0,9,6,992,0,2.0,4
524,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,10,2008,2008,Gable,CompShg,160.0,5,5,1017.0,GasA,1026,2007,2,5,10,5,Attchd,3,3.0,812.0,WD ,310000,12.0,15,8,2007,6,4.0,6
1767,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,1998,1998,Gable,CompShg,275.0,4,4,1066.0,GasA,1108,2385,2,4,8,3,BuiltIn,3,3.0,600.0,WD ,252000,12.0,12,7,2385,4,3.0,5
2206,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2.5Unf,7,1941,1950,Gable,CompShg,0.0,3,3,918.0,GasA,918,1646,2,3,7,4,Detchd,1,1.0,240.0,WD ,164000,8.0,12,7,1646,6,2.0,4
1740,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,2007,2007,Gable,CompShg,16.0,4,4,728.0,GasA,728,1456,2,4,7,0,Attchd,3,2.0,400.0,New,177594,11.0,12,7,1456,0,3.0,5
199,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1936,1980,Gable,CompShg,0.0,3,3,528.0,GasA,548,1040,1,3,5,0,Detchd,3,2.0,624.0,WD ,123900,11.0,12,6,1040,0,1.0,4
2214,Lvl,Inside,Crawfor,Feedr,Norm,1Fam,2Story,6,1918,1950,Hip,CompShg,0.0,3,4,1370.0,GasW,1370,2624,2,3,10,4,Detchd,1,3.0,864.0,WD ,239000,10.0,12,6,2624,5,4.0,4
323,Bnk,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,1965,1977,Hip,CompShg,0.0,3,3,1068.0,GasA,1264,1264,1,3,7,3,Attchd,1,2.0,528.0,WD ,169000,9.0,10,6,1264,4,2.0,4
2421,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,2003,2004,Gable,CompShg,18.0,4,4,1374.0,GasA,1557,1557,2,4,7,3,Attchd,3,2.0,420.0,WD ,234000,11.0,12,7,1557,4,2.0,5
952,Bnk,Inside,Mitchel,Norm,Norm,1Fam,SFoyer,6,1977,1977,Gable,CompShg,0.0,3,4,957.0,GasA,1287,1287,1,3,5,2,Attchd,2,2.0,541.0,WD ,173000,10.0,13,6,1287,4,3.0,4
24,Lvl,CulDSac,NAmes,Norm,Norm,1Fam,1Story,6,1970,1970,Gable,CompShg,180.0,3,3,1004.0,GasA,1004,1004,1,3,5,3,Attchd,3,2.0,480.0,WD ,149000,11.0,13,6,1004,4,2.0,4
1139,Lvl,Corner,SawyerW,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,CompShg,0.0,4,4,1162.0,GasA,1162,1162,2,4,6,0,Attchd,3,2.0,483.0,WD ,170000,11.0,12,7,1162,0,2.0,5
518,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,7,2008,2009,Gable,CompShg,0.0,4,5,1436.0,GasA,1436,1436,2,4,6,0,Attchd,3,2.0,529.0,New,225000,11.0,12,7,1436,0,2.0,5
1390,Lvl,Inside,Sawyer,Feedr,Norm,1Fam,1Story,5,1963,2003,Gable,CompShg,0.0,3,3,960.0,GasA,960,960,1,4,6,0,Attchd,3,1.0,300.0,WD ,144900,10.0,13,7,960,0,2.0,5
277,Low,CulDSac,Edwards,Norm,Norm,1Fam,1Story,5,1968,1968,Gable,CompShg,0.0,3,4,1196.0,GasA,1196,1196,1,3,6,0,Attchd,2,1.0,336.0,WD ,144000,9.0,11,6,1196,0,2.0,4
54,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,8,2004,2005,Gable,CompShg,16.0,4,4,1256.0,GasA,1269,1269,2,4,6,3,Attchd,3,2.0,430.0,WD ,192000,11.0,13,7,1269,4,2.0,5
649,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1952,2005,Hip,CompShg,0.0,4,3,1031.0,GasA,1031,1031,1,4,5,0,Attchd,1,1.0,230.0,WD ,145500,8.0,13,7,1031,0,2.0,5
2600,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,4,1900,1998,Gable,CompShg,0.0,3,2,448.0,GasA,448,720,1,2,5,0,Attchd,1,1.0,280.0,WD ,86900,7.0,12,7,720,0,1.0,3
617,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1Story,6,1953,1953,Hip,CompShg,90.0,3,3,1505.0,GasA,1505,1505,1,3,6,3,Attchd,2,2.0,505.0,WD ,149500,10.0,10,6,1505,4,2.0,4
2209,Bnk,Inside,Crawfor,Norm,Norm,1Fam,1Story,5,1938,1950,Gable,CompShg,0.0,3,2,920.0,GasA,954,954,1,2,5,4,Basment,1,1.0,240.0,WD ,119750,7.0,12,7,954,5,1.0,3
2814,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,2005,2006,Gable,CompShg,0.0,3,4,750.0,GasA,750,1500,2,4,6,0,Attchd,2,2.0,564.0,New,173900,10.0,11,6,1500,0,3.0,5
2542,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1961,1961,Hip,CompShg,0.0,3,3,1050.0,GasA,1050,1050,1,3,6,0,Attchd,1,1.0,368.0,COD,136500,8.0,11,6,1050,0,2.0,4
2323,Lvl,Inside,StoneBr,Norm,Norm,1Fam,2Story,8,1994,1994,Gable,CompShg,0.0,4,4,2062.0,GasA,2079,2687,2,4,9,0,Attchd,3,2.0,618.0,WD ,270000,11.0,13,7,2687,0,3.0,5
1393,Lvl,Inside,ClearCr,Norm,Norm,1Fam,1Story,6,1960,1975,Flat,CompShg,0.0,3,4,1602.0,GasA,1252,1252,1,3,4,4,Attchd,2,2.0,564.0,WD ,235000,10.0,13,6,1252,5,2.0,4
490,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,1999,2000,Gable,CompShg,0.0,3,4,384.0,GasA,774,1430,2,3,7,3,BuiltIn,2,2.0,400.0,WD ,156000,10.0,12,6,1430,4,3.0,4
542,Lvl,Inside,SawyerW,RRAe,Norm,1Fam,1Story,5,2003,2004,Gable,CompShg,0.0,3,4,1114.0,GasA,1114,1114,2,4,6,0,Detchd,1,2.0,576.0,WD ,153000,9.0,10,6,1114,0,3.0,5
973,Lvl,FR2,Mitchel,Norm,Norm,TwnhsE,1Story,6,1999,1999,Hip,CompShg,425.0,3,5,1224.0,GasA,1224,1224,2,3,5,0,Attchd,3,2.0,402.0,WD ,165000,11.0,11,6,1224,0,3.0,4
1012,Lvl,Inside,StoneBr,Norm,Norm,1Fam,2Story,9,2005,2007,Hip,CompShg,245.0,4,4,1122.0,GasA,1134,2504,2,5,11,4,BuiltIn,3,3.0,656.0,WD ,325000,12.0,14,7,2504,5,3.0,6
2218,Lvl,Inside,Crawfor,Norm,Norm,2fmCon,1.5Fin,5,1941,1950,Gable,CompShg,0.0,3,3,728.0,GasA,760,1355,2,3,5,0,Detchd,1,2.0,528.0,WD ,140000,9.0,10,6,1355,0,2.0,4
