Id,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Bsmt Qual,Heating,Central Air,1st Flr SF,Full Bath,Kitchen Qual,TotRms AbvGrd,Garage Type,Garage Finish,Garage Cars,SalePrice,Garage Total Value,Overall Total Value,Exter Total Value,Total Flr SF,Fireplace Total Value,Total Bath,Has Basement,Has Garage,Has Porch,Has Pool,Was Remodeled,Is New
2084,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1920,2002,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.406879986069314,1,3,5,NA,0,0.0,86000,0.0,11,6,6.406879986069314,0,2.0,1,0,1,0,1,0
728,C (all),Pave,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,1900,1950,Mansard,AsbShng,AsbShng,None,2,GasA,0,6.682108597449809,1,3,5,NA,0,0.0,44000,0.0,6,5,6.682108597449809,0,1.0,1,0,1,0,1,0
950,RL,Pave,Lvl,Mitchel,Norm,Norm,1Fam,2Story,2001,2002,Gable,VinylSd,VinylSd,None,5,GasA,1,6.690842277418564,2,4,7,BuiltIn,3,2.0,215000,11.0,11,6,7.581719640125308,3,4.0,1,1,1,0,1,1
2524,RL,Pave,Lvl,NWAmes,RRAn,Feedr,2fmCon,1Story,1972,1972,Gable,Plywood,Plywood,BrkFace,4,GasA,1,7.085064293952548,2,3,6,Attchd,3,2.0,146500,11.0,11,6,7.085064293952548,0,3.0,1,1,1,0,0,0
2513,FV,Pave,Lvl,Somerst,Norm,Norm,Twnhs,2Story,2000,2000,Gable,MetalSd,MetalSd,None,4,GasA,1,6.513230110912307,2,4,6,Detchd,1,2.0,165000,9.0,12,7,7.232010331664759,0,4.0,1,1,1,0,0,0
2028,RM,Pave,Lvl,OldTown,Artery,Norm,1Fam,1.5Fin,1916,1950,Gable,Stucco,Stucco,None,3,GasW,0,7.417580402414544,2,4,10,Detchd,1,1.0,136000,8.0,13,7,7.834788107388194,4,2.0,1,1,1,0,1,0
2309,RL,Pave,Low,NAmes,Norm,Norm,1Fam,1Story,1957,1957,Gable,Wd Sdng,Wd Sdng,Stone,4,GasA,1,7.237778191923443,1,5,4,Attchd,1,2.0,252000,9.0,12,6,7.237778191923443,8,3.0,1,1,1,0,0,0
51,RL,Pave,Lvl,NridgHt,Norm,Norm,Twnhs,2Story,2003,2003,Gable,VinylSd,Wd Shng,Stone,4,GasA,1,6.639875833826536,2,4,6,BuiltIn,2,2.0,175500,10.0,12,7,7.394493107219038,0,3.0,1,1,1,0,0,1
699,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,1939,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.767343125265392,1,3,7,Detchd,1,2.0,150000,9.0,11,6,7.351799869057777,4,2.0,1,1,1,0,1,0
1881,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1960,1978,Hip,Wd Sdng,Wd Sdng,None,3,GasA,1,7.260522598089852,1,3,6,Attchd,2,1.0,139900,9.0,10,6,7.260522598089852,3,1.0,1,1,1,0,1,0
1345,RM,Pave,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,1930,1992,Gable,MetalSd,MetalSd,None,3,GasA,1,7.029087564149662,2,3,8,Detchd,1,2.0,162900,9.0,12,6,7.3613754289773485,4,2.0,1,1,0,0,1,0
166,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,3,GasA,1,7.018401799069201,1,3,5,Attchd,1,2.0,160000,9.0,12,6,7.018401799069201,0,2.0,1,1,1,0,0,0
379,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,1Story,1978,1998,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,7.443078374348516,2,3,7,Attchd,3,2.0,184000,11.0,11,6,7.443078374348516,3,2.0,1,1,0,0,1,0
2818,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1959,1959,Gable,HdBoard,Plywood,BrkFace,3,GasA,1,7.2909747781429814,1,2,6,Attchd,3,2.0,149900,11.0,9,6,7.2909747781429814,8,2.0,1,1,1,0,0,0
1168,FV,Pave,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,2000,2000,Hip,MetalSd,MetalSd,BrkFace,4,GasA,1,7.40184157874383,2,5,5,Attchd,3,2.0,300000,11.0,14,7,7.40184157874383,3,3.0,1,1,1,0,0,0
1396,RL,Pave,Lvl,ClearCr,Norm,Norm,1Fam,1Story,1960,1960,Flat,Plywood,Plywood,Stone,3,GasA,1,7.451241684987676,2,3,7,Basment,1,2.0,145000,9.0,8,6,7.451241684987676,6,3.0,1,1,1,0,0,0
838,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,1997,1997,Gable,VinylSd,VinylSd,None,4,GasA,1,6.834108738813838,2,4,7,Attchd,2,2.0,231500,10.0,11,6,7.475905969367397,0,4.0,1,1,1,0,0,0
1492,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1940,1969,Gable,WdShing,Wd Shng,None,3,GasA,1,6.904750769961838,1,3,6,NA,0,0.0,108000,0.0,11,6,6.904750769961838,4,2.0,1,0,0,0,1,0
637,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1956,1956,Gable,BrkFace,BrkFace,None,3,GasA,1,7.0925737159746784,1,3,6,Attchd,2,1.0,120000,9.0,10,6,7.0925737159746784,0,2.0,1,1,1,0,0,0
1826,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1961,1961,Hip,Wd Sdng,Wd Sdng,BrkFace,3,GasA,1,6.8966943316227125,1,3,5,Detchd,1,2.0,128500,9.0,10,6,6.8966943316227125,0,2.0,1,1,0,0,0,0
173,RM,Pave,Lvl,OldTown,Artery,Norm,1Fam,1Story,1927,1950,Gable,WdShing,Wd Shng,None,3,GasA,1,6.9363427358340495,1,3,5,Detchd,1,2.0,115000,9.0,11,6,6.9363427358340495,4,1.0,1,1,1,0,1,0
715,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,1947,1950,Gable,AsbShng,AsbShng,None,3,GasA,1,6.580639137284949,1,3,5,Detchd,1,1.0,110000,8.0,12,6,7.158513997329321,0,2.0,1,1,1,0,1,0
1183,RL,Pave,Lvl,Veenker,Norm,Norm,1Fam,2Story,1977,1977,Mansard,Wd Sdng,Wd Sdng,BrkFace,4,GasA,1,7.3777589082278725,2,4,9,Attchd,2,3.0,150000,11.0,12,8,7.987864096085687,4,4.0,1,1,1,0,0,0
2433,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2004,2004,Gable,VinylSd,VinylSd,None,5,GasA,1,6.56244409369372,2,4,6,Attchd,3,2.0,178000,11.0,13,7,7.254884810077338,4,3.0,1,1,1,0,0,1
2866,RL,Pave,HLS,Crawfor,Norm,Norm,1Fam,2Story,1932,1990,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.866933284461882,1,4,8,2Types,1,3.0,199500,10.0,14,6,7.383989457978509,8,2.0,1,1,1,0,1,0
2311,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,1997,1998,Gable,VinylSd,VinylSd,None,3,GasA,1,6.70196036600254,2,3,6,Attchd,3,2.0,183500,11.0,11,6,7.330405211844402,3,4.0,1,1,1,0,1,0
1551,RM,Pave,Lvl,IDOTRR,Norm,Norm,1Fam,SLvl,1967,1967,Hip,HdBoard,Plywood,None,4,GasA,1,6.996681488176539,1,3,7,Attchd,1,1.0,126000,8.0,10,5,7.4127640174265625,1,2.0,1,1,1,0,0,0
1049,RL,Pave,Lvl,NPkVill,Norm,Norm,Twnhs,1Story,1977,1977,Gable,Plywood,Brk Cmn,None,4,GasA,1,6.962243464266207,2,3,4,Attchd,1,2.0,148500,9.0,13,6,6.962243464266207,0,2.0,1,1,1,0,0,0
657,RL,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,1939,2006,Gable,VinylSd,VinylSd,None,3,GasA,1,6.517671272912275,2,4,7,Detchd,1,2.0,149000,9.0,12,7,7.210079628170788,0,3.0,1,1,1,0,1,0
414,RL,Pave,Lvl,NPkVill,Norm,Norm,Twnhs,2Story,1977,1977,Gable,Plywood,Brk Cmn,None,4,GasA,1,6.752270376141742,2,3,6,Attchd,1,2.0,137900,9.0,11,6,7.284134806195205,3,3.0,1,1,1,0,0,0
1181,RL,Pave,Lvl,Veenker,Norm,Norm,TwnhsE,1Story,1993,1993,Gable,BrkFace,BrkFace,None,4,GasA,1,7.450079569807499,1,4,6,Attchd,3,2.0,324000,11.0,13,7,7.450079569807499,8,4.0,1,1,1,0,0,0
1514,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1925,1950,Gable,Stucco,Stucco,None,3,GasA,0,6.762729506931879,1,3,5,NA,0,0.0,98000,0.0,11,6,6.762729506931879,0,2.0,1,0,1,0,1,0
1040,RM,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,1973,1973,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.182084906716632,1,3,5,Detchd,1,1.0,103400,8.0,11,6,6.895682697747868,0,3.0,1,1,0,0,0,0
216,RL,Pave,Lvl,Sawyer,Feedr,Norm,1Fam,1.5Fin,1875,1996,Gable,VinylSd,VinylSd,None,3,GasA,0,6.660575149839686,1,3,6,NA,0,0.0,94000,0.0,13,7,6.928537818164665,0,1.0,1,0,1,0,1,0
1720,RL,Pave,Lvl,NridgHt,Norm,Norm,Twnhs,1Story,2006,2006,Gable,VinylSd,VinylSd,Stone,4,GasA,1,7.349230824613334,2,4,6,Attchd,2,2.0,209500,10.0,13,7,7.349230824613334,4,2.0,1,1,1,0,0,1
204,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,1912,2009,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.660575149839686,1,4,7,NA,0,0.0,159900,0.0,14,8,7.353081920515432,0,2.0,1,0,1,0,1,0
19,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,1Story,1951,1951,Gable,VinylSd,VinylSd,None,3,GasA,1,6.762729506931879,1,3,4,Detchd,1,2.0,141000,9.0,9,6,6.762729506931879,0,1.0,1,1,0,0,0,0
2438,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2000,2000,Gable,VinylSd,VinylSd,None,4,GasA,1,6.9167150203536085,2,3,9,Attchd,3,2.0,215000,11.0,11,6,7.5443321080536885,3,3.0,1,1,0,0,0,0
89,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1962,2010,Gable,HdBoard,HdBoard,None,3,GasA,1,6.947937068614969,1,3,6,Detchd,1,1.0,127000,8.0,13,7,6.947937068614969,0,3.0,1,1,1,0,1,0
240,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1954,1998,Gable,WdShing,Wd Shng,None,3,GasA,1,7.067319848653476,1,3,5,Attchd,3,1.0,128000,10.0,12,6,7.067319848653476,0,2.0,1,1,0,0,1,0
105,FV,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,2010,2010,Gable,CemntBd,CmentBd,None,5,GasA,1,7.257707677160043,1,4,6,Attchd,2,3.0,267916,11.0,13,7,7.257707677160043,4,3.0,1,1,1,0,0,1
2020,RM,Pave,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,1931,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.866933284461882,1,3,6,Detchd,1,1.0,127500,8.0,12,6,7.221105098182496,4,1.0,1,1,1,0,1,0
888,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,SFoyer,2003,2003,Gable,HdBoard,HdBoard,BrkFace,0,GasA,1,6.206575926724928,3,4,7,BuiltIn,2,2.0,198500,10.0,12,7,7.56164174558878,5,3.0,0,1,1,0,0,1
1019,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,1Story,1981,1981,Gable,MetalSd,MetalSd,BrkFace,4,GasA,1,7.260522598089852,2,4,7,Attchd,3,2.0,175500,11.0,12,7,7.260522598089852,3,2.0,1,1,0,0,0,0
2132,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2000,2000,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.893656354602635,2,4,7,Attchd,3,2.0,217500,11.0,12,7,7.519149957669823,3,4.0,1,1,1,0,0,0
203,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,1915,1950,Gable,MetalSd,MetalSd,None,3,GasA,1,6.790097235513905,1,3,9,Detchd,1,2.0,149500,9.0,9,5,7.5822291942764615,3,2.0,1,1,1,0,1,0
420,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1966,2004,Hip,HdBoard,HdBoard,BrkFace,3,GasA,1,7.02197642307216,1,3,5,Attchd,2,2.0,148800,10.0,12,7,7.02197642307216,3,2.0,1,1,1,0,1,0
632,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1957,1957,Hip,BrkFace,BrkFace,None,3,GasA,1,7.2991214627108,1,3,6,Attchd,2,2.0,156500,10.0,9,6,7.2991214627108,8,3.0,1,1,1,0,0,0
2800,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,1995,1996,Gable,VinylSd,VinylSd,None,4,GasA,1,6.85751406254539,2,4,8,Attchd,2,2.0,237000,10.0,12,8,7.59890045687141,3,4.0,1,1,1,0,1,0
1885,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1958,1985,Gable,MetalSd,MetalSd,None,3,GasA,1,6.816735880594968,1,3,5,Attchd,3,1.0,120000,10.0,12,6,6.816735880594968,0,2.0,1,1,1,0,1,0
1734,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,1Story,2005,2005,Gable,VinylSd,VinylSd,None,4,GasA,1,7.190676034332207,2,4,6,Attchd,3,2.0,203000,11.0,11,6,7.190676034332207,0,3.0,1,1,1,0,0,1
2327,RL,Pave,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,1987,1987,Gable,HdBoard,HdBoard,None,4,GasA,1,7.094234845924755,2,3,5,Attchd,2,2.0,130000,10.0,13,6,7.094234845924755,0,2.0,1,1,1,0,0,0
1282,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,1964,1964,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.683360945766275,1,3,7,Attchd,2,2.0,167900,10.0,12,6,7.385230923066573,0,3.0,1,1,1,0,0,0
2688,RL,Pave,Lvl,BrkSide,RRAn,Norm,2fmCon,1Story,1970,1970,Gable,HdBoard,HdBoard,BrkFace,3,GasW,0,6.8679744089702925,1,3,6,Detchd,1,2.0,129000,9.0,9,6,6.8679744089702925,0,2.0,1,1,1,0,0,0
2581,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1957,1996,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,7.1204443723924875,1,4,6,Attchd,1,1.0,134450,8.0,11,6,7.1204443723924875,2,2.0,1,1,0,0,1,0
2067,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1918,2007,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,7.256297239690681,2,4,7,Attchd,1,2.0,112000,9.0,12,7,7.256297239690681,0,2.0,1,1,1,0,1,0
2115,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,1988,1988,Gable,HdBoard,HdBoard,BrkFace,4,GasA,1,6.853299093186078,2,4,7,Attchd,2,2.0,207000,10.0,12,7,7.535830462798367,3,4.0,1,1,1,0,0,0
754,RM,Pave,Bnk,OldTown,Norm,Norm,Duplex,2Story,1922,1950,Hip,MetalSd,MetalSd,None,3,GasA,0,6.9930151229329605,2,3,11,NA,0,0.0,62500,0.0,6,6,7.663407664893479,0,2.0,1,0,1,0,1,0
1079,RL,Pave,Lvl,NridgHt,Norm,Norm,Twnhs,2Story,2003,2004,Gable,VinylSd,Wd Shng,Stone,4,GasA,1,6.639875833826536,2,4,6,BuiltIn,2,2.0,154000,10.0,12,7,7.394493107219038,0,4.0,1,1,1,0,1,1
2615,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1957,1957,Gable,WdShing,Wd Shng,None,3,GasA,1,6.705639094860003,1,3,5,Detchd,1,1.0,129900,8.0,12,6,6.705639094860003,0,2.0,1,1,0,0,0,0
329,RM,Pave,Lvl,MeadowV,Norm,Norm,TwnhsE,2Story,1976,1976,Gable,CemntBd,CmentBd,None,4,GasA,1,6.285998094508865,1,3,4,Attchd,1,1.0,85000,8.0,8,6,7.014814351275545,0,2.0,1,1,0,0,0,0
1320,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,1926,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.35088571671474,1,3,5,Detchd,1,1.0,116900,8.0,14,6,7.013915474810528,4,1.0,1,1,1,0,1,0
416,RL,Pave,Lvl,NPkVill,Norm,Norm,Twnhs,2Story,1978,1978,Gable,Plywood,Brk Cmn,None,3,GasA,1,6.752270376141742,2,3,7,Attchd,1,2.0,148500,9.0,12,6,7.273786317844895,3,3.0,1,1,0,0,0,0
284,RL,Pave,Lvl,Edwards,Norm,Norm,2fmCon,1.5Fin,1941,1950,Gable,MetalSd,MetalSd,None,4,Grav,0,6.511745329644728,1,2,5,Detchd,1,1.0,80000,8.0,8,5,6.829793737512425,0,2.0,1,1,0,0,1,0
1385,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,SFoyer,1984,1984,Gable,VinylSd,VinylSd,None,4,GasA,1,7.027314514039777,1,3,5,Attchd,1,2.0,152000,9.0,10,6,7.027314514039777,0,2.0,1,1,0,0,0,0
275,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1954,1954,Gable,VinylSd,VinylSd,None,2,GasA,1,6.900730664045173,1,3,6,Detchd,1,1.0,155891,8.0,11,7,6.900730664045173,0,1.0,1,1,1,0,0,0
2024,RL,Pave,Bnk,BrkSide,Norm,Norm,1Fam,1.5Fin,1920,1950,Gable,Wd Sdng,Wd Shng,None,3,GasA,1,6.6240652277998935,1,4,7,Detchd,1,2.0,165000,9.0,13,7,7.227662498728654,0,1.0,1,1,1,0,1,0
68,FV,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,2009,2010,Hip,VinylSd,VinylSd,None,4,GasA,1,7.105786129481271,2,4,4,Attchd,2,2.0,204500,10.0,12,7,7.105786129481271,0,2.0,1,1,1,0,1,1
1910,RL,Pave,Lvl,NAmes,Artery,Norm,1Fam,2Story,1942,1995,Gable,MetalSd,MetalSd,Stone,3,GasA,1,6.790097235513905,1,4,7,Attchd,1,1.0,146500,8.0,12,6,7.405495663199472,8,2.0,1,1,0,0,1,0
381,RL,Pave,Lvl,NWAmes,RRAn,Norm,1Fam,1Story,1978,1978,Gable,Plywood,Plywood,BrkFace,4,GasA,1,7.379008127628304,2,3,7,Attchd,2,2.0,157000,10.0,12,6,7.379008127628304,3,2.0,1,1,0,0,0,0
1323,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,1890,1999,Gable,Wd Sdng,Wd Shng,None,3,GasW,1,7.1808311990445555,2,3,10,Detchd,1,2.0,184000,8.0,14,6,7.822444729489319,4,2.0,1,1,1,0,1,0
2432,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2002,2003,Gable,VinylSd,VinylSd,None,4,GasA,1,6.694562058521095,2,4,7,Attchd,3,2.0,183200,11.0,11,7,7.31986492980897,4,4.0,1,1,1,0,1,1
777,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1962,1962,Gable,Wd Sdng,Wd Sdng,BrkFace,3,GasA,1,6.996681488176539,1,3,6,Attchd,1,1.0,139000,8.0,10,6,6.996681488176539,1,2.0,1,1,1,0,0,0
1107,RL,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,1993,1994,Hip,Wd Sdng,ImStucc,BrkFace,4,GasA,1,7.189922170745808,2,4,9,Attchd,2,3.0,341000,11.0,12,7,7.791109510610028,3,4.0,1,1,1,0,1,0
30,RM,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,1971,1971,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.182084906716632,1,3,5,Detchd,1,1.0,96000,8.0,11,6,6.895682697747868,0,2.0,1,1,0,0,0,0
282,RM,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,2003,2004,Gable,VinylSd,VinylSd,None,4,GasA,1,7.022868086082641,2,3,5,Attchd,2,2.0,140000,10.0,9,6,7.022868086082641,0,2.0,1,1,1,0,1,1
188,RM,Pave,Lvl,OldTown,Artery,Norm,1Fam,1Story,1957,1996,Gable,MetalSd,MetalSd,None,3,GasA,1,7.1204443723924875,1,3,6,Attchd,1,2.0,149700,9.0,13,6,7.1204443723924875,0,2.0,1,1,1,0,1,0
2356,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,1Story,1975,1975,Gable,HdBoard,HdBoard,None,4,GasA,1,6.980075940561763,1,3,6,Attchd,2,2.0,153500,10.0,11,6,6.980075940561763,0,3.0,1,1,1,0,0,0
1464,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2003,2003,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.785587645007929,2,4,8,Attchd,2,2.0,224900,10.0,12,7,7.478169694159785,0,4.0,1,1,1,0,0,1
2469,FV,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,2005,2005,Gable,VinylSd,VinylSd,None,4,GasA,1,7.144407180321139,2,4,6,Attchd,1,2.0,176000,9.0,12,7,7.144407180321139,3,2.0,1,1,1,0,0,1
1834,RL,Pave,Lvl,NoRidge,Norm,Norm,1Fam,1.5Fin,1992,2000,Hip,HdBoard,HdBoard,BrkFace,4,GasA,1,7.6638772587034705,2,4,9,Attchd,3,2.0,285000,11.0,13,7,7.96311205897929,3,3.0,1,1,1,0,1,0
1779,RL,Pave,Lvl,Somerst,RRAn,Norm,1Fam,1Story,2007,2007,Gable,VinylSd,VinylSd,Stone,4,GasA,1,7.289610521451167,2,4,6,Attchd,1,3.0,282922,10.0,13,7,7.289610521451167,0,3.0,1,1,1,0,0,1
2569,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,1966,1966,Gable,MetalSd,MetalSd,BrkFace,3,GasA,1,7.104144092987527,2,4,8,Attchd,3,2.0,226000,11.0,13,6,7.67693714581808,8,3.0,1,1,1,0,0,0
2334,RL,Pave,Lvl,StoneBr,Norm,Norm,1Fam,2Story,2006,2006,Hip,VinylSd,VinylSd,BrkFace,5,GasA,1,7.142827401161621,2,5,10,BuiltIn,3,3.0,361919,12.0,13,8,7.854381210652365,4,3.0,1,1,1,0,0,1
2330,RL,Pave,HLS,StoneBr,Norm,Norm,1Fam,2Story,2005,2006,Hip,VinylSd,VinylSd,BrkFace,5,GasA,1,7.254884810077338,3,5,11,BuiltIn,3,3.0,457347,12.0,14,9,7.937017489515454,4,5.0,1,1,1,0,1,1
2119,RL,Pave,Low,ClearCr,Norm,Norm,1Fam,1Story,1976,1976,Shed,Wd Sdng,Wd Sdng,None,4,GasA,1,7.463936604468925,0,4,5,Attchd,3,2.0,279000,11.0,14,7,7.463936604468925,4,3.0,1,1,0,0,0,0
988,RL,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,1977,1977,Gable,Plywood,ImStucc,None,3,GasA,1,7.357556200910353,2,4,5,Attchd,2,2.0,196000,10.0,11,6,7.357556200910353,6,3.0,1,1,1,0,0,0
382,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,1Story,1976,1976,Gable,HdBoard,HdBoard,BrkFace,4,GasA,1,7.223295679562314,2,3,6,Attchd,2,2.0,152000,10.0,12,6,7.223295679562314,3,2.0,1,1,0,0,0,0
670,RL,Pave,Lvl,NAmes,Artery,Norm,Duplex,2Story,1969,1969,Gable,MetalSd,MetalSd,BrkFace,3,GasA,1,7.199678345691172,2,3,12,Detchd,1,4.0,200000,11.0,10,6,7.876638460975463,0,6.0,1,1,0,0,0,0
2760,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,2005,2006,Hip,VinylSd,VinylSd,BrkFace,5,GasA,1,7.372118028337787,2,5,6,Attchd,3,3.0,294900,12.0,13,7,7.372118028337787,0,4.0,1,1,1,0,1,1
543,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,1Story,2008,2009,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.280008252884188,2,4,6,Attchd,2,3.0,224243,11.0,12,7,7.280008252884188,0,2.0,1,1,1,0,1,1
2835,RL,Pave,Bnk,Edwards,Artery,Norm,1Fam,1.5Fin,1915,1950,Gable,AsbShng,AsbShng,None,2,GasA,1,6.741700694652055,2,3,7,Detchd,1,2.0,92000,9.0,9,5,7.199678345691172,0,2.0,1,1,1,0,1,0
1735,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2007,2007,Hip,VinylSd,VinylSd,None,4,GasA,1,6.591673732008658,2,4,8,Attchd,3,2.0,179540,11.0,12,7,7.284134806195205,4,3.0,1,1,1,0,0,1
448,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,1Story,2003,2003,Hip,VinylSd,VinylSd,BrkFace,5,GasA,1,7.780303087908373,2,5,8,Attchd,3,3.0,386250,12.0,15,8,7.780303087908373,5,2.0,1,1,1,0,0,1
2287,RM,Pave,Lvl,MeadowV,Norm,Norm,Twnhs,SLvl,1970,1970,Gable,CemntBd,CmentBd,None,4,GasA,1,6.274762021241939,1,3,4,BuiltIn,3,1.0,106500,10.0,9,6,6.900730664045173,0,2.0,1,1,1,0,0,0
524,FV,Pave,Lvl,Somerst,Norm,Norm,1Fam,2Story,2008,2008,Gable,VinylSd,VinylSd,Stone,5,GasA,1,6.934397209928558,2,5,10,Attchd,3,3.0,310000,12.0,15,8,7.60489448081162,5,4.0,1,1,1,0,0,1
1767,RL,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,1998,1998,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.011213987350367,2,4,8,BuiltIn,3,3.0,252000,12.0,12,7,7.777373602657861,3,3.0,1,1,1,0,0,0
2206,RL,Pave,Lvl,Crawfor,Norm,Norm,1Fam,2.5Unf,1941,1950,Gable,MetalSd,MetalSd,None,3,GasA,1,6.823286122355687,2,3,7,Detchd,1,1.0,164000,8.0,12,7,7.4067107301776405,8,2.0,1,1,1,0,1,0
1740,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2007,2007,Gable,VinylSd,VinylSd,Stone,4,GasA,1,6.591673732008658,2,4,7,Attchd,3,2.0,177594,11.0,12,7,7.284134806195205,0,3.0,1,1,1,0,0,1
199,RM,Pave,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,1936,1980,Gable,VinylSd,VinylSd,None,3,GasA,1,6.3080984415095305,1,3,5,Detchd,3,2.0,123900,11.0,12,6,6.947937068614969,0,1.0,1,1,1,0,1,0
2214,RL,Pave,Lvl,Crawfor,Feedr,Norm,1Fam,2Story,1918,1950,Hip,Wd Sdng,Stucco,None,4,GasW,0,7.223295679562314,2,3,10,Detchd,1,3.0,239000,10.0,12,6,7.872836175025724,4,4.0,1,1,0,0,1,0
323,RL,Pave,Bnk,Mitchel,Norm,Norm,1Fam,1Story,1965,1977,Hip,Plywood,HdBoard,None,3,GasA,1,7.142827401161621,1,3,7,Attchd,1,2.0,169000,9.0,10,6,7.142827401161621,3,2.0,1,1,0,0,1,0
